   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-009-19730-00-00  ,  M. C. Drake Unit 1 1  ,  PPP Future Development Inc.  ,1999,0.00,1136.00,1.00,6, GD , 
   31-013-15981-00-00  ,  M. Percy 1  ,  Dannic Energy Corp.  ,1999,0.00,0.00,0.00,0, GD , 
   31-037-11778-00-00  ,  M. Wozniak 1  ,  Alden Aurora Gas Company Inc.  ,1999,0.00,787.00,0.00,12, GD , 
   31-003-19970-00-00  ,  Mabel Palmer 1  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-18188-00-00  ,  MacDowell; J 1  ,  Greenway Energy LLC  ,1999,0.00,2814.00,0.00,12, GD , 
   31-013-19095-00-00  ,  MacDowell; J 2  ,  Greenway Energy LLC  ,1999,0.00,4577.00,0.00,12, GD , 
   31-037-17532-00-00  ,  Macintyre 1 (261)  ,  PXG Energy LLC  ,1999,0.00,881.00,50.00,12, GD , 
   31-051-17424-00-00  ,  Macintyre 184  ,  PXG Energy LLC  ,1999,0.00,1712.00,0.00,12, GD , 
   31-051-17433-00-00  ,  Macintyre 189  ,  PXG Energy LLC  ,1999,0.00,1021.00,35.00,12, GD , 
   31-013-18118-00-00  ,  Maciukiewicz 1  ,  PPP Future Development Inc.  ,1999,0.00,1515.00,0.00,12, GD , 
   31-013-18361-00-00  ,  Maciukiewicz 2  ,  PPP Future Development Inc.  ,1999,0.00,2878.00,0.00,12, GD , 
   31-121-21108-00-00  ,  Mack; J. 1  ,  United States Gypsum Company  ,1999,0.00,189.00,20.00,10, GD , 
   31-003-60345-00-00  ,  Macken (Burrit) 2093  ,  Alma Gas Company Inc.  ,1999,0.00,15.00,0.00,12, GD , 
   31-003-60343-00-00  ,  Macken (Jones) 2089  ,  Alma Gas Company Inc.  ,1999,0.00,11.00,0.00,12, GD , 
   31-013-60324-00-00  ,  Mackowiak(Elliott)1846-I  ,  PPP Future Development Inc.  ,1999,0.00,4792.00,44.00,12, GD , 
   31-029-21165-00-00  ,  Mac-V 1  ,  Pefley Oil & Gas Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-21167-00-00  ,  Mac-V 2  ,  Pefley Oil & Gas Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-051-16145-00-00  ,  Macy 75  ,  PXG Energy LLC  ,1999,0.00,568.00,0.00,12, GD , 
   31-051-16146-00-00  ,  Macy 77  ,  PXG Energy LLC  ,1999,0.00,1076.00,0.00,12, GD , 
   31-013-17988-00-00  ,  Madden 1  ,  PPP Future Development Inc.  ,1999,0.00,591.00,0.00,3, GD , 
   31-013-17983-00-00  ,  Madison 3  ,  Kastle Resources Enterprises Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-20768-00-00  ,  Magavern 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,886.00,160.00,9, GD , 
   31-013-22103-00-00  ,  Magavern 2  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,6096.00,0.00,12, GD , 
   31-013-11451-00-00  ,  Maggio 1214  ,  Greenway Energy LLC  ,1999,0.00,733.00,0.00,12, GD , 
   31-029-19006-00-00  ,  Maguire 1  ,  Williams Donald M.  ,1999,0.00,150.00,0.00,12, GD , 
   31-009-20220-00-00  ,  Mahl; R. 1  ,  Mahl Matthew J.  ,1999,0.00,11504.00,0.00,12, GD , 
   31-013-12753-00-00  ,  Mahlon 1  ,  Waffenbauch USA Corp.  ,1999,0.00,3806.00,0.00,12, GD , 
   31-013-17028-00-00  ,  Maier; J 1  ,  Greenway Energy LLC  ,1999,0.00,2144.00,0.00,12, GD , 
   31-013-18339-00-00  ,  Main 1  ,  PPP Future Development Inc.  ,1999,0.00,390.00,0.00,12, GD , 
   31-013-11518-00-00  ,  Majka 1  ,  Weil Resources Inc.  ,1999,0.00,5344.00,0.00,12, GD , 
   31-013-11641-00-00  ,  Majka 1250  ,  Greenway Energy LLC  ,1999,0.00,1569.00,2.00,12, GD , 
   31-029-62781-00-00  ,  Major 1  ,  Town of Aurora  ,1999,0.00,2942.00,0.00,12, GD , 
   31-029-62782-00-00  ,  Major 2  ,  Town of Aurora  ,1999,0.00,0.00,0.00,0, GD , 
   31-015-21696-00-00  ,  Maki 1  ,  Maki Gas Co. Inc.  ,1999,0.00,20031.00,0.00,12, GD , 
   31-013-12404-00-00  ,  Makuch 1312  ,  Greenway Energy LLC  ,1999,0.00,801.00,126.00,9, GD , 
   31-013-19042-00-00  ,  Malecki; S 1  ,  Scott's Peek 'N Peak LLC  ,1999,0.00,1432.00,0.00,12, GD , 
   31-013-22274-00-00  ,  Malone 7190  ,  Seneca Resources Corporation  ,1999,0.00,642.00,12.00,10, GD , 
   31-013-18294-00-00  ,  Maloy 769  ,  Greenway Energy LLC  ,1999,0.00,1008.00,2.00,11, GD , 
   31-029-19236-00-00  ,  Mammoser 1  ,  GFS Energy Inc.  ,1999,0.00,71.00,0.00,11, GD , 
   31-029-17881-00-00  ,  Mammoser 2  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,24.00,0.00,8, GD , 
   31-029-18781-00-00  ,  Mammoser 4  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,67.00,0.00,8, GD , 
   31-029-18795-00-00  ,  Mammoser 5 Ed7  ,  Stedman Energy Inc.  ,1999,0.00,2492.00,0.00,12, GD , 
   31-029-18871-00-00  ,  Mammoser 6  ,  Stedman Energy Inc.  ,1999,0.00,519.00,0.00,10, GD , 
   31-029-18918-00-00  ,  Mammoser 7  ,  Stedman Energy Inc.  ,1999,0.00,496.00,0.00,12, GD , 
   31-029-19747-00-00  ,  Mammoser 8  ,  Stedman Energy Inc.  ,1999,0.00,1186.00,0.00,12, GD , 
   31-029-22332-00-00  ,  Mammoser; H 1  ,  Gwitt Edward J.  ,1999,0.00,275.00,0.00,12, GD , 
   31-013-13209-00-00  ,  Mancuso 1  ,  PPP Future Development Inc.  ,1999,0.00,1152.00,1.00,10, GD , 
   31-013-11627-00-00  ,  Mancuso 1247  ,  Greenway Energy LLC  ,1999,0.00,1571.00,82.00,5, GD , 
   31-013-14182-00-00  ,  Mancuso 2  ,  PPP Future Development Inc.  ,1999,0.00,1153.00,1.00,10, GD , 
   31-051-16191-00-00  ,  Mancuso 83  ,  Mancuso Richard L.  ,1999,0.00,65.00,0.00,12, GD , 
   31-013-11512-00-00  ,  Manley 1  ,  Greenridge Oil Company LLC  ,1999,0.00,678.00,0.00,12, GD , 
   31-013-11613-00-00  ,  Manley 2  ,  Greenridge Oil Company LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-11619-00-00  ,  Manley 3  ,  20 Bliss Street Inc.  ,1999,0.00,1151.00,0.00,12, GD , 
   31-029-12916-00-00  ,  Mann 1  ,  Weil Resources Inc.  ,1999,0.00,0.00,0.00,0, OD , 
   31-029-13582-00-00  ,  Mann 3  ,  Weil Resources Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-14851-00-00  ,  Mann 4  ,  Weil Resources Inc.  ,1999,0.00,138.00,0.00,12, GD , 
   31-037-15899-00-00  ,  Manne 1  ,  United States Gypsum Company  ,1999,0.00,578.00,20.00,12, GD , 
   31-013-17886-00-00  ,  Mansfield 1  ,  PPP Future Development Inc.  ,1999,0.00,1363.00,0.00,12, GD , 
   31-013-18490-00-00  ,  Mansfield 2  ,  Kastle Resources Enterprises Inc.  ,1999,0.00,236.00,0.00,12, GD , 
   31-013-18491-00-00  ,  Mansfield 3  ,  PPP Future Development Inc.  ,1999,0.00,330.00,0.00,12, GD , 
   31-013-18504-00-00  ,  Mansfield 4  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14547-00-00  ,  Mansfield 584  ,  Greenway Energy LLC  ,1999,0.00,944.00,2.00,12, GD , 
   31-013-14548-00-00  ,  Mansfield 585  ,  Greenway Energy LLC  ,1999,0.00,4202.00,61.00,12, GD , 
   31-037-21507-00-00  ,  Manucha 1  ,  Stedman Energy Inc.  ,1999,0.00,5276.00,0.00,12, GD , 
   31-013-18104-00-00  ,  Manwaring 1  ,  Stedman Energy Inc.  ,1999,0.00,1983.00,99.00,11, GD , 
   31-075-02545-00-00  ,  Manwaring/Givens 51  ,  Central Region  ,1999,0.00,0.00,0.00,7, GD , 
   31-013-14588-00-00  ,  Maplehurst 1  ,  PPP Future Development Inc.  ,1999,0.00,2794.00,12.00,12, GD , 
   31-009-15915-00-00  ,  Marcus; J 1  ,  Greenridge Oil Company LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-009-10770-00-00  ,  Marek Brothers 2  ,  Greenway Energy LLC  ,1999,0.00,2406.00,0.00,12, GD , 
   31-009-10941-00-00  ,  Marek; C&D 3  ,  Greenway Energy LLC  ,1999,0.00,2461.00,0.00,12, GD , 
   31-009-10577-00-00  ,  Marek; L&V 1  ,  Greenway Energy LLC  ,1999,0.00,2067.00,0.00,12, GD , 
   31-029-19767-00-00  ,  Maren 1  ,  Stedman Energy Inc.  ,1999,0.00,1330.00,0.00,8, GD , 
   31-029-21801-00-00  ,  Maren 2  ,  Stedman Energy Inc.  ,1999,0.00,1264.00,0.00,7, GD , 
   31-029-18732-00-00  ,  Mariacher-Santiago 1  ,  Mariacher Matthew  ,1999,0.00,15786.00,7.00,12, GD , 
   31-011-20675-00-00  ,  Marine Midland 1100-1  ,  Greenway Energy LLC  ,1999,0.00,11356.00,179.00,12, GD , 
   31-013-18281-00-00  ,  Maring 2  ,  Croscut Frederick C.  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-22005-00-00  ,  Maring 3-B  ,  PPP Future Development Inc.  ,1999,2452.00,5422.00,1.00,12, OD , 
   31-013-12196-00-00  ,  Maring; S 1  ,  PPP Future Development Inc.  ,1999,0.00,2580.00,255.00,12, GD , 
   31-037-19661-00-00  ,  Markek 1  ,  United States Gypsum Company  ,1999,0.00,837.00,0.00,12, GD , 
   31-013-14462-00-00  ,  Markham 1  ,  Greenway Energy LLC  ,1999,0.00,2392.00,0.00,12, GD , 
   31-009-18773-00-00  ,  Markham 1 6385  ,  Markham Charles A. Jr. & Janet E.  ,1999,0.00,100.00,0.00,12, GD , 
   31-013-14463-00-00  ,  Markham 2  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-009-18774-00-00  ,  Markham 2 6386  ,  Markham Charles A. Jr. & Janet E.  ,1999,0.00,100.00,0.00,12, GD , 
   31-013-17956-00-00  ,  Marlatt; R 1  ,  Greenway Energy LLC  ,1999,0.00,2863.00,0.00,12, GD , 
   31-037-17317-00-00  ,  Marquart 1  ,  United States Gypsum Company  ,1999,0.00,1506.00,0.00,12, GD , 
   31-029-20317-00-00  ,  Marrano 1  ,  Flexovit Usa Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-11941-00-00  ,  Marrano 298  ,  Greenway Energy LLC  ,1999,0.00,3039.00,6.00,12, GD , 
   31-013-11868-00-00  ,  Marrano 389  ,  Greenway Energy LLC  ,1999,0.00,2235.00,2.00,12, GD , 
   31-029-22355-00-00  ,  Marrano; P 1  ,  Greenway Energy LLC  ,1999,0.00,1234.00,0.00,12, GD , 
   31-029-15249-00-00  ,  Marr-Serena 1  ,  Weil Resources Inc.  ,1999,0.00,693.00,0.00,12, GD , 
   31-013-11682-00-00  ,  Marsh 1263  ,  Greenway Energy LLC  ,1999,0.00,2841.00,38.00,12, GD , 
   31-013-02955-00-00  ,  Marsh Ellis 1  ,  Crossley Patricia J.  ,1999,0.00,8.00,0.00,12, GD , 
   31-013-16445-00-00  ,  Marsh; F.B. NY-0004  ,  PPP Future Development Inc.  ,1999,0.00,1720.00,19.00,9, GD , 
   31-013-18196-00-00  ,  Marshall; D 1  ,  Greenway Energy LLC  ,1999,0.00,2889.00,0.00,12, GD , 
   31-013-20711-00-00  ,  Marshall; D 6569  ,  Greenway Energy LLC  ,1999,0.00,1371.00,3.00,12, GD , 
   31-013-20716-00-00  ,  Marshall; D 6599  ,  Greenway Energy LLC  ,1999,0.00,1439.00,2.00,12, GD , 
   31-013-20803-00-00  ,  Marshall; D 7322  ,  Greenway Energy LLC  ,1999,0.00,1217.00,2.00,12, GD , 
   31-029-15911-00-00  ,  Martenet 1  ,  Stedman Energy Inc.  ,1999,0.00,3281.00,0.00,12, GD , 
   31-029-13305-00-00  ,  Martens 1  ,  Howard Patrick M.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-19002-00-00  ,  Martens 2  ,  O'Gorman Kevin  ,1999,0.00,0.00,0.00,12, GD , 
   31-029-19019-00-00  ,  Martens 3  ,  O'Gorman Kevin  ,1999,0.00,0.00,0.00,12, GD , 
   31-029-20104-00-00  ,  Martin 1  ,  Stedman Energy Inc.  ,1999,0.00,904.00,35.00,6, GD , 
   31-099-19672-00-00  ,  Martin 1 (4160)  ,  Greenway Energy LLC  ,1999,0.00,1429.00,0.00,10, GD , 
   31-013-15817-00-00  ,  Martin 1 EE-3  ,  National Fuel Gas Supply Corporation  ,1999,0.00,5933.00,2.00,12, GD , 
   31-099-21355-00-00  ,  Martin 1187  ,  A.D.C.O. Well Services Inc.  ,1999,0.00,837.00,0.00,12, GD , 
   31-013-17656-00-00  ,  Martin 2  ,  National Fuel Gas Supply Corporation  ,1999,0.00,4654.00,0.00,12, GD , 
   31-099-17578-00-00  ,  Martin 2505  ,  A.D.C.O. Well Services Inc.  ,1999,0.00,977.00,0.00,12, GD , 
   31-013-11940-00-00  ,  Martin 300  ,  Greenway Energy LLC  ,1999,0.00,4454.00,15.00,12, GD , 
   31-013-04535-00-00  ,  Martin Alvin 1 (AB #2)  ,  Greenridge Oil Company LLC  ,1999,0.00,3138.00,0.00,19, GD , 
   31-013-19763-00-00  ,  Martin Drilling Unit 1  ,  Universal Resources Holdings Inc.  ,1999,0.00,1551.00,0.00,10, GD , 
   31-013-17651-00-00  ,  Martin Unit 1  ,  Scott's Peek 'N Peak LLC  ,1999,0.00,686.00,0.00,12, GD , 
   31-037-13846-00-00  ,  Martin; C. 1  ,  United States Gypsum Company  ,1999,0.00,650.00,0.00,12, GD , 
   31-037-11259-00-00  ,  Martin; J. 1  ,  United States Gypsum Company  ,1999,0.00,413.00,0.00,10, GD , 
   31-121-17623-00-00  ,  Martin; P. 1  ,  United States Gypsum Company  ,1999,0.00,241.00,20.00,1, GD , 
   31-013-16306-00-00  ,  Martin; R 1  ,  Chautauqua Inns Ltd.  ,1999,0.00,431.00,0.00,12, GD , 
   31-099-19503-00-00  ,  Martin/Wise 1 (4103)  ,  Greenway Energy LLC  ,1999,0.00,663.00,0.00,12, GD , 
   31-013-11446-00-00  ,  Martina 1  ,  Weil Resources Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-20872-00-00  ,  Martinez; D. 1  ,  United States Gypsum Company  ,1999,0.00,1110.00,0.00,12, GD , 
   31-013-16356-00-00  ,  Martinson; P 1  ,  Greenway Energy LLC  ,1999,0.00,2024.00,0.00,12, GD , 
   31-013-15904-00-00  ,  Martt; E 1  ,  Greenway Energy LLC  ,1999,0.00,456.00,0.00,12, GD , 
   31-013-15905-00-00  ,  Martt; E 2  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-11878-00-00  ,  Marty 402  ,  Greenway Energy LLC  ,1999,0.00,1427.00,8.00,12, GD , 
   31-013-22528-00-00  ,  Marucci 3  ,  PPP Future Development Inc.  ,1999,730.00,157.00,565.00,12, GD , 
   31-013-18930-00-00  ,  Marucci Unit 1  ,  PPP Future Development Inc.  ,1999,0.00,8530.00,0.00,12, GD , 
   31-013-19344-00-00  ,  Marvin 1  ,  PPP Future Development Inc.  ,1999,0.00,1777.00,0.00,12, GD , 
   31-013-12134-00-00  ,  Marvin 1254  ,  Greenway Energy LLC  ,1999,0.00,3537.00,10.00,12, GD , 
   31-029-18314-00-00  ,  Maryvale 2  ,  Cheektowaga-Maryvale Union Free School District  ,1999,0.00,659.00,0.00,12, GD , 
   31-029-18313-00-00  ,  Maryvale 4  ,  Cheektowaga-Maryvale Union Free School District  ,1999,0.00,742.00,0.00,12, GD , 
   31-029-20862-00-00  ,  Maryvale Elementary 6  ,  Cheektowaga-Maryvale Union Free School District  ,1999,0.00,312.00,0.00,12, GD , 
   31-029-20860-00-00  ,  Maryvale High 3  ,  Cheektowaga-Maryvale Union Free School District  ,1999,0.00,487.00,0.00,12, GD , 
   31-029-20861-00-00  ,  Maryvale High 5  ,  Cheektowaga-Maryvale Union Free School District  ,1999,0.00,106.00,0.00,12, GD , 
   31-029-14436-00-00  ,  Mascio 1  ,  Small Louis E.  ,1999,0.00,150.00,0.00,12, GD , 
   31-013-12298-00-00  ,  Maslach 447  ,  Greenway Energy LLC  ,1999,0.00,525.00,3.00,12, GD , 
   31-013-12915-00-00  ,  Mason 1  ,  Greenway Energy LLC  ,1999,0.00,550.00,0.00,12, GD , 
   31-013-12917-00-00  ,  Mason 2  ,  Greenway Energy LLC  ,1999,0.00,2378.00,0.00,12, GD , 
   31-013-11583-00-00  ,  Masonic Temple 1  ,  Forest Lodge No. 166 F. & A. M.  ,1999,0.00,0.00,0.00,12, GD , 
   31-009-17118-00-00  ,  Mast 2  ,  Greenway Energy LLC  ,1999,0.00,1152.00,0.00,12, GD , 
   31-009-17091-00-00  ,  Mast; A 1  ,  Greenway Energy LLC  ,1999,0.00,1526.00,0.00,12, GD , 
   31-029-15034-00-00  ,  Mathis 1  ,  Salerno Thomas A.  ,1999,0.00,199.00,0.00,12, GD , 
   31-013-20985-00-00  ,  Matson Hardwoods 1  ,  Greenway Energy LLC  ,1999,0.00,871.00,0.00,12, GD , 
   31-013-12598-00-00  ,  Matteson 501  ,  Greenway Energy LLC  ,1999,0.00,6496.00,17.00,12, GD , 
   31-013-11685-00-00  ,  Mattoon 1272  ,  Greenway Energy LLC  ,1999,0.00,3200.00,17.00,2, GD , 
   31-121-13276-00-00  ,  Mattson Walter 1  ,  PXG Energy LLC  ,1999,0.00,1196.00,0.00,12, GD , 
   31-121-22520-00-00  ,  Matusik; J 1  ,  PPP Future Development Inc.  ,1999,0.00,10405.00,13.00,12, GD , 
   31-029-20236-00-00  ,  Matwikow 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,52.00,0.00,6, GD , 
   31-009-10845-00-00  ,  Maus; J & A 1  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-20852-00-00  ,  Maxon; M. 1  ,  United States Gypsum Company  ,1999,0.00,1539.00,20.00,12, GD , 
   31-121-21853-00-00  ,  Maxon; M. 2  ,  United States Gypsum Company  ,1999,0.00,1552.00,20.00,12, GD , 
   31-003-00388-00-00  ,  Maxwell Thomas 1 491  ,  Cunningham Natural Gas Corp.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-15530-00-00  ,  May 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,263.00,0.00,9, GD , 
   31-029-04147-00-00  ,  May Dr R F Sr 1  ,  Reserve Gas Company Inc.  ,1999,0.00,726.00,0.00,12, GD , 
   31-009-20361-00-00  ,  Mayer Unit 1  ,  Turkey Run LLC  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-18371-00-00  ,  Mayville Central Sch 1  ,  Town of Chautauqua  ,1999,0.00,2611.00,0.00,9, GD , 
   31-013-13763-00-00  ,  Mayville Conserv. 555  ,  Greenway Energy LLC  ,1999,0.00,3546.00,6.00,12, GD , 
   31-013-12539-00-00  ,  Maziar NY 22  ,  PPP Future Development Inc.  ,1999,0.00,3201.00,0.00,12, GD , 
   31-013-12235-00-00  ,  Mazur 472  ,  Greenway Energy LLC  ,1999,0.00,2286.00,16.00,12, GD , 
   31-013-17085-00-00  ,  Mazzarisi 1  ,  PPP Future Development Inc.  ,1999,0.00,7.00,0.00,1, GD , 
   31-029-20139-00-00  ,  Mazzu 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,52.00,50.00,8, GD , 
   31-101-22748-00-00  ,  McAllister 1  ,  Chesapeake Appalachia LLC  ,1999,0.00,112937.00,84.00,12, GD , 
   31-013-12385-00-00  ,  McAvoy 475  ,  Greenway Energy LLC  ,1999,0.00,220.00,0.00,7, GD , 
   31-051-11403-00-00  ,  McBride 20218  ,  McBride Jane  ,1999,0.00,409.00,0.00,12, GD , 
   31-037-14413-00-00  ,  McCabe 1  ,  Stedman Energy Inc.  ,1999,0.00,2791.00,0.00,12, GD , 
   31-099-19549-00-00  ,  McCarthy 1 (4116)  ,  Greenway Energy LLC  ,1999,0.00,3393.00,218.00,12, GD , 
   31-013-16453-00-00  ,  McChesney 1  ,  PPP Future Development Inc.  ,1999,0.00,2445.00,50.00,12, GD , 
   31-013-11863-00-00  ,  McChesney 2  ,  PPP Future Development Inc.  ,1999,0.00,5919.00,0.00,12, GD , 
   31-013-16509-00-00  ,  McChesney 3  ,  PPP Future Development Inc.  ,1999,0.00,3254.00,45.00,8, GD , 
   31-013-22044-00-00  ,  McChesney 4  ,  PPP Future Development Inc.  ,1999,0.00,870.00,0.00,12, GD , 
   31-013-22007-00-00  ,  McChesney 5  ,  PPP Future Development Inc.  ,1999,0.00,3766.00,140.00,12, GD , 
   31-013-21911-00-00  ,  McChesney; J 7338  ,  PPP Future Development Inc.  ,1999,0.00,1512.00,50.00,12, GD , 
   31-013-17070-00-00  ,  McClelland 1  ,  Greenway Energy LLC  ,1999,0.00,103.00,0.00,12, GD , 
   31-029-21179-00-00  ,  McClendon 1  ,  Stedman Energy Inc.  ,1999,0.00,3782.00,0.00,12, GD , 
   31-013-13977-00-00  ,  McConnon; V 1  ,  Greenway Energy LLC  ,1999,0.00,791.00,0.00,12, GD , 
   31-013-12705-00-00  ,  McCord 1  ,  Greenway Energy LLC  ,1999,0.00,1212.00,0.00,12, GD , 
   31-101-04987-00-00  ,  McCormick 2  ,  Mills Roger A.  ,1999,0.00,0.00,0.00,12, GD , 
   31-121-17920-00-00  ,  McCormick; D 1  ,  McCormick Mark  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-17975-00-00  ,  McCormick; D 2  ,  McCormick Ronald R.  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-17976-00-00  ,  McCormick; D 3  ,  McCormick Ronald R.  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-17897-00-00  ,  McCormick; R 1  ,  McCormick Ronald R.  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-17967-00-00  ,  McCormick; R 2  ,  McCormick Ronald R.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-12188-00-00  ,  McCoy 1343  ,  Greenway Energy LLC  ,1999,0.00,1081.00,20.00,12, GD , 
   31-013-12186-00-00  ,  McCoy 1344  ,  Greenway Energy LLC  ,1999,0.00,4146.00,119.00,8, GD , 
   31-009-10867-00-00  ,  McCracken; Harvey 1  ,  Belden & Blake Corporation  ,1999,0.00,9922.00,0.00,12, GD , 
   31-013-17031-00-00  ,  McCray 1  ,  Stedman Energy Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-17132-00-00  ,  McCray; G 1  ,  Troyer William W.  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-21851-00-00  ,  McCray; L 1  ,  PPP Future Development Inc.  ,1999,0.00,539.00,0.00,4, GD , 
   31-013-14617-00-00  ,  McCreary; W 1  ,  Greenway Energy LLC  ,1999,0.00,201.00,0.00,12, GD , 
   31-013-14357-00-00  ,  McCutchean; E 1  ,  Greenway Energy LLC  ,1999,0.00,684.00,0.00,12, GD , 
   31-013-14358-00-00  ,  McCutchean; E 2  ,  Greenway Energy LLC  ,1999,0.00,113.00,0.00,12, GD , 
   31-013-14359-00-00  ,  McCutchean; E 3  ,  Greenway Energy LLC  ,1999,0.00,1096.00,0.00,12, GD , 
   31-013-12952-00-00  ,  McCutcheon 1  ,  Greenway Energy LLC  ,1999,0.00,2931.00,0.00,12, GD , 
   31-013-12953-00-00  ,  McCutcheon 2  ,  Greenway Energy LLC  ,1999,0.00,1984.00,0.00,12, GD , 
   31-013-11459-00-00  ,  McCutcheon 222  ,  Greenway Energy LLC  ,1999,0.00,5164.00,60.00,12, GD , 
   31-013-11163-00-00  ,  McCutcheon 224  ,  Greenway Energy LLC  ,1999,0.00,2336.00,23.00,12, GD , 
   31-013-18810-00-00  ,  McDermott 1  ,  Stedman Energy Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-13544-00-00  ,  McDonald; W 1  ,  Greenway Energy LLC  ,1999,0.00,1381.00,0.00,12, GD , 
   31-013-11353-00-00  ,  McEwan 263  ,  PPP Future Development Inc.  ,1999,0.00,215.00,0.00,12, GD , 
   31-029-04219-00-00  ,  McGeary  ,  Seaport Natural Gas Co. Inc.  ,1999,0.00,5047.00,0.00,12, GD , 
   31-013-11321-00-00  ,  McGee; G 1  ,  PPP Future Development Inc.  ,1999,0.00,1326.00,0.00,12, GD , 
   31-013-19058-00-00  ,  McGrath 1-B  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-04986-00-00  ,  McGraw 1  ,  Erebor Resources LLC  ,1999,0.00,4567.00,12.00,12, GD , 
   31-013-20142-00-00  ,  McGuinn 1  ,  PPP Future Development Inc.  ,1999,0.00,2817.00,25.00,12, GD , 
   31-013-11275-00-00  ,  McGuinn; R 1 Unit 255  ,  Greenway Energy LLC  ,1999,0.00,3471.00,2.00,12, GD , 
   31-013-11273-00-00  ,  McGuinn; R 1 Unit 256  ,  Greenway Energy LLC  ,1999,0.00,1182.00,7.00,12, GD , 
   31-013-11152-00-00  ,  McGuinn-Shepardson 1  ,  Greenway Energy LLC  ,1999,0.00,1693.00,0.00,12, GD , 
   31-037-19697-00-00  ,  McGuire-Braun 1a  ,  United States Gypsum Company  ,1999,0.00,146.00,20.00,10, GD , 
   31-013-21976-00-00  ,  McIlvain 7045  ,  Stedman Energy Inc.  ,1999,0.00,23500.00,77.00,10, GD , 
   31-051-16196-00-00  ,  McIlwaine 88  ,  PXG Energy LLC  ,1999,0.00,306.00,0.00,12, GD , 
   31-011-15047-00-00  ,  McIntosh 1  ,  KeyBank National Association Trustee  ,1999,0.00,450.00,0.00,12, GD , 
   31-011-15963-00-00  ,  McIntosh 2  ,  KeyBank National Association Trustee  ,1999,0.00,155.00,0.00,12, GD , 
   31-037-02185-00-00  ,  McKenzie(Pestle)1993-I  ,  Seneca Resources Corporation  ,1999,0.00,0.00,0.00,2, GD , 
   31-013-10899-00-00  ,  McKillip 206  ,  Greenway Energy LLC  ,1999,0.00,1378.00,0.00,12, GD , 
   31-029-67172-00-00  ,  McLane 1  ,  Buffalo Tournament Club Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-10605-00-00  ,  McLarney 102  ,  Greenway Energy LLC  ,1999,0.00,3513.00,0.00,12, GD , 
   31-099-19590-00-00  ,  McMillen 1 (4139)  ,  Greenway Energy LLC  ,1999,0.00,4439.00,131.00,12, GD , 
   31-013-18024-00-00  ,  McNallie 1  ,  K. Petroleum Inc.  ,1999,0.00,3026.00,65.00,12, GD , 
   31-013-19784-00-00  ,  McNallie 2-280  ,  K. Petroleum Inc.  ,1999,0.00,870.00,40.00,12, GD , 
   31-013-18585-00-00  ,  McNamara 1  ,  K. Petroleum Inc.  ,1999,0.00,1085.00,50.00,12, GD , 
   31-013-18586-00-00  ,  McNamara 2  ,  K. Petroleum Inc.  ,1999,0.00,6997.00,0.00,12, GD , 
   31-013-20046-00-00  ,  McNamara; G 3-268  ,  K. Petroleum Inc.  ,1999,0.00,700.00,70.00,12, GD , 
   31-101-00141-00-00  ,  McNaughton 1  ,  Campfield Arthur  ,1999,0.00,0.00,0.00,12, GD , 
