   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-11786-00-00  ,  09 Pagano  ,  Greenridge Oil Company LLC  ,1988,0.00,3520.00,60.00,6, GD , 
   31-013-13692-00-00  ,  1 Briggs  ,  Williams Cynthia L.  ,1988,0.00,1159.00,0.00,12, GD , 
   31-029-12621-00-00  ,  1 Fee Well  ,  Exolon-Esk Co.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-14325-00-00  ,  1 H M Foundations  ,  NLC Newstead Holdings LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-14529-00-00  ,  1 Heintz  ,  Weil Resources Inc.  ,1988,0.00,13914.00,0.00,12, GD , 
   31-013-15982-00-00  ,  1 Maple  ,  Bemus Point Central School District  ,1988,0.00,432.00,0.00,12, GD , 
   31-029-12800-00-00  ,  1 Wilson Great Batch  ,  Greatbatch Ltd.  ,1988,0.00,434.00,0.00,12, GD , 
   31-013-14166-00-00  ,  1 Wolfe  ,  Lenape Resources Corp. The  ,1988,0.00,14.00,0.00,2, GD , 
   31-013-13754-00-00  ,  1022 Cook  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,348.00,0.00,0, GD , 
   31-013-10470-00-00  ,  13 Miller  ,  Baker Jessup J.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11952-00-00  ,  14 McAllister  ,  Greenridge Oil Company LLC  ,1988,0.00,2256.00,0.00,6, GD , 
   31-013-12947-00-00  ,  2 Joint Venture  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,11401.00,0.00,9, GD , 
   31-013-18724-00-00  ,  21205 Wiggers  ,  PPP Future Development Inc.  ,1988,0.00,5198.00,70.00,9, GD , 
   31-013-18575-00-00  ,  21213 Bennink  ,  Columbia Gas Transmission LLC  ,1988,425.00,1514.00,1600.00,3, OD , 
   31-013-13064-00-00  ,  27 Castile 2  ,  P&H Gas LLC  ,1988,0.00,3112.00,20.00,6, GD , 
   31-013-12948-00-00  ,  3 Joint Venture  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,18107.00,0.00,10, GD , 
   31-013-14388-00-00  ,  3118 Ferro Alloy  ,  Stedman Energy Inc.  ,1988,0.00,12.00,0.00,0, GD , 
   31-013-14389-00-00  ,  3119 Ferro Alloy  ,  Stedman Energy Inc.  ,1988,0.00,19.00,0.00,0, GD , 
   31-013-14390-00-00  ,  3120 Ferro Alloy  ,  Stedman Energy Inc.  ,1988,0.00,80.00,0.00,0, GD , 
   31-013-14393-00-00  ,  3124 Warnshius  ,  Stedman Energy Inc.  ,1988,0.00,38.00,0.00,0, GD , 
   31-013-14394-00-00  ,  3125 Besch  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,330.00,0.00,0, GD , 
   31-013-14395-00-00  ,  3126 Besch  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,34.00,0.00,0, GD , 
   31-013-14396-00-00  ,  3127 Besch  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1103.00,0.00,0, GD , 
   31-013-14771-00-00  ,  3129 Sweetman  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1078.00,0.00,0, GD , 
   31-013-14399-00-00  ,  3130 Sweetman  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,894.00,0.00,0, GD , 
   31-013-14400-00-00  ,  3131 Thompson  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,99.00,0.00,0, GD , 
   31-013-14401-00-00  ,  3132 Thompson  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,46.00,0.00,0, GD , 
   31-013-14402-00-00  ,  3133 Mason  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,28.00,0.00,0, GD , 
   31-013-14406-00-00  ,  3136 Meaney  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,81.00,0.00,0, GD , 
   31-013-14405-00-00  ,  3137 Meaney  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1054.00,0.00,0, GD , 
   31-013-15015-00-00  ,  3144 Stroebel (Weise)  ,  Weise Russell A. Jr. & Kay P.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-15029-00-00  ,  3146 Smith  ,  Stedman Energy Inc.  ,1988,0.00,855.00,0.00,0, GD , 
   31-013-15030-00-00  ,  3147 Smith  ,  Stedman Energy Inc.  ,1988,0.00,937.00,0.00,0, GD , 
   31-013-14604-00-00  ,  3150 Brown  ,  Kettlebrook Energy Inc.  ,1988,0.00,274.00,0.00,0, GD , 
   31-013-14607-00-00  ,  3153 Brown  ,  Kettlebrook Energy Inc.  ,1988,0.00,445.00,0.00,0, GD , 
   31-013-14608-00-00  ,  3154 Brown  ,  Kettlebrook Energy Inc.  ,1988,0.00,316.00,0.00,0, GD , 
   31-013-14609-00-00  ,  3155 Brown  ,  Kettlebrook Energy Inc.  ,1988,0.00,419.00,0.00,0, GD , 
   31-013-12950-00-00  ,  5 Joint Venture  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,12366.00,0.00,11, GD , 
   31-013-13878-00-00  ,  5000 Salhoff  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,226.00,0.00,0, GD , 
   31-013-13879-00-00  ,  5001 Salhoff  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,259.00,0.00,0, GD , 
   31-013-17749-00-00  ,  A Fairbanks 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,448.00,0.00,11, GD , 
   31-009-18071-00-00  ,  A Lumber 1  ,  Greenway Energy LLC  ,1988,0.00,2133.00,0.00,12, GD , 
   31-029-17791-00-00  ,  A Mammoser 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,646.00,15.00,11, GD , 
   31-029-18665-00-00  ,  A Mammoser 3  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,645.00,0.00,11, GD , 
   31-009-17835-00-00  ,  A Rote 1  ,  Greenway Energy LLC  ,1988,0.00,1567.00,0.00,10, GD , 
   31-009-17888-00-00  ,  A Schlegel 1  ,  Greenway Energy LLC  ,1988,0.00,25394.00,0.00,10, GD , 
   31-029-20032-00-00  ,  A. Domin 1  ,  Stedman Energy Inc.  ,1988,0.00,1533.00,0.00,0, GD , 
   31-029-15591-00-00  ,  A. Eldridge 1  ,  Stedman Energy Inc.  ,1988,0.00,2928.00,0.00,12, GD , 
   31-013-19806-00-00  ,  A. Gage 1  ,  Gage Charles J.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-18868-00-00  ,  A. Sessana 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1136.00,0.00,12, GD , 
   31-013-18241-00-00  ,  Abbey 1  ,  PPP Future Development Inc.  ,1988,0.00,11601.00,0.00,10, GD , 
   31-051-17439-00-00  ,  Abbey 1 (193)  ,  Lenape Resources Corp. The  ,1988,0.00,0.00,40.00,0, GD , 
   31-013-18216-00-00  ,  Abbey 2  ,  PPP Future Development Inc.  ,1988,0.00,501.00,160.00,2, GD , 
   31-013-18215-00-00  ,  Abbey 3  ,  PPP Future Development Inc.  ,1988,0.00,407.00,60.00,8, GD , 
   31-013-18217-00-00  ,  Abbey 4  ,  PPP Future Development Inc.  ,1988,0.00,89.00,0.00,8, GD , 
   31-009-18186-00-00  ,  Abbey 6271  ,  Abbey Kevin R.  ,1988,0.00,2608.00,18.00,12, GD , 
   31-013-18844-00-00  ,  Abbey-Tutton Unit 1  ,  Stedman Energy Inc.  ,1988,0.00,22252.00,20.00,8, GD , 
   31-013-18845-00-00  ,  Abbey-Tutton Unit 2  ,  Stedman Energy Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-10757-00-00  ,  Abbot 1 (138)  ,  Greenway Energy LLC  ,1988,0.00,3860.00,0.00,6, GD , 
   31-013-20406-00-00  ,  ABC Paving 1  ,  Chautauqua Energy Inc.  ,1988,0.00,7264.00,0.00,12, GD , 
   31-013-11794-00-00  ,  Abram 1  ,  Ronald P. Lehman d/b/a Medina Pipe & Line Company  ,1988,0.00,2610.00,204.00,12, GD , 
   31-013-11033-00-00  ,  Abram; J 1 (85)  ,  Greenway Energy LLC  ,1988,0.00,3141.00,0.00,12, GD , 
   31-037-15883-00-00  ,  Abrams 1  ,  United States Gypsum Company  ,1988,0.00,308.00,0.00,4, GD , 
   31-009-17241-00-00  ,  Ackley 1  ,  Chase Ronald E. II  ,1988,0.00,246.00,0.00,5, GD , 
   31-013-15580-00-00  ,  Ackley 2  ,  PPP Future Development Inc.  ,1988,0.00,2241.00,80.00,10, GD , 
   31-009-17254-00-00  ,  Ackley 2 0232  ,  Empire Exploration Inc.  ,1988,0.00,126.00,0.00,2, GD , 
   31-009-17764-00-00  ,  Ackley H 1  ,  Greenway Energy LLC  ,1988,0.00,3740.00,0.00,10, GD , 
   31-029-06926-00-00  ,  Acme Shale Brick Co 1  ,  Operating Engineers Local 17 Training Fund  ,1988,0.00,0.00,0.00,11, GD , 
   31-029-07261-00-00  ,  Acme Shale Brick Co 2  ,  Operating Engineers Local 17 Training Fund  ,1988,0.00,0.00,0.00,11, GD , 
   31-029-07268-00-00  ,  Acme Shale Brick Co 3  ,  Operating Engineers Local 17 Training Fund  ,1988,0.00,4094.00,0.00,11, GD , 
   31-013-17728-00-00  ,  Acorn; T 1  ,  N.E.A. Cross of N.Y. Inc.  ,1988,0.00,2540.00,60.00,12, GD , 
   31-029-15009-00-00  ,  Acsd 2  ,  Akron Central School District  ,1988,0.00,7998.00,0.00,10, GD , 
   31-029-13701-00-00  ,  Acsd Fee 1  ,  Akron Central School District  ,1988,0.00,7998.00,0.00,10, GD , 
   31-029-18755-00-00  ,  Acsd Fee 3  ,  Akron Central School District  ,1988,0.00,7998.00,0.00,10, GD , 
   31-013-18990-00-00  ,  Adams 1  ,  Kastle Resources Enterprises Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-011-16123-00-00  ,  Adams 780-2  ,  A.D.C.O. Well Services Inc.  ,1988,0.00,7511.00,0.00,11, GD , 
   31-009-18429-00-00  ,  Adams; K 1  ,  Greenway Energy LLC  ,1988,0.00,6628.00,0.00,12, GD , 
   31-013-16462-00-00  ,  Adamson; W 1  ,  PPP Future Development Inc.  ,1988,0.00,19078.00,0.00,8, GD , 
   31-029-15301-00-00  ,  Adeline Decarlo-3  ,  PPP Future Development Inc.  ,1988,0.00,1075.00,0.00,12, GD , 
   31-099-20428-00-00  ,  Adler 1 (4161)  ,  Greenway Energy LLC  ,1988,0.00,6246.00,0.00,12, GD , 
   31-099-20430-00-00  ,  Adler 2 (4162)  ,  Greenway Energy LLC  ,1988,0.00,6414.00,0.00,12, GD , 
   31-029-17040-00-00  ,  Agle 1  ,  Stedman Energy Inc.  ,1988,0.00,13593.00,0.00,12, GD , 
   31-013-14307-00-00  ,  Ahlgren 6649  ,  Greenway Energy LLC  ,1988,0.00,2599.00,0.00,12, GD , 
   31-013-15462-00-00  ,  Ahlstrom 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16908-00-00  ,  Aiken Unit 1  ,  PPP Future Development Inc.  ,1988,1.00,8710.00,100.00,10, GD , 
   31-013-17223-00-00  ,  Aiken; C 1  ,  Aikens Scott E.  ,1988,0.00,2153.00,60.00,11, GD , 
   31-013-17285-00-00  ,  Aiken; J 1  ,  Greenway Energy LLC  ,1988,0.00,7665.00,0.00,12, GD , 
   31-013-13746-00-00  ,  Akin 1  ,  Petroleum Evaluation and Management Co. Inc  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-17365-00-00  ,  Akron 1  ,  United States Gypsum Company  ,1988,0.00,3512.00,25.00,12, GD , 
   31-029-16603-00-00  ,  Albrecht 1  ,  Earsing Mary E.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-15397-00-00  ,  Alday; J 1  ,  Greenway Energy LLC  ,1988,0.00,8096.00,140.00,12, GD , 
   31-029-19272-00-00  ,  Alden Central School 1  ,  Alden Central School District  ,1988,0.00,1604.00,0.00,12, GD , 
   31-013-12643-00-00  ,  Aldewein 1  ,  Greenway Energy LLC  ,1988,0.00,1900.00,0.00,10, GD , 
   31-013-14859-00-00  ,  Aldewein Acres 1  ,  Greenway Energy LLC  ,1988,0.00,4790.00,0.00,11, GD , 
   31-029-18708-00-00  ,  Aldinger 1  ,  Aldinger Naomi R.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-18709-00-00  ,  Aldinger 2  ,  Aldinger Naomi R.  ,1988,0.00,0.00,0.00,0, GD , 
   31-009-17107-00-00  ,  Aldrow;L 2  ,  Transfuel Resources Co.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16547-00-00  ,  Alexander 1  ,  PPP Future Development Inc.  ,1988,0.00,792.00,0.00,5, GD , 
   31-013-20204-00-00  ,  Alexander/Rundell 1-332  ,  K. Petroleum Inc.  ,1988,0.00,37688.00,70.00,12, GD , 
   31-029-18942-00-00  ,  Ali 1  ,  Alden Aurora Gas Company Inc.  ,1988,0.00,11921.00,0.00,12, GD , 
   31-029-20034-00-00  ,  Alice Bauer 1  ,  Stedman Energy Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-16599-00-00  ,  Alico 1  ,  Pefley Oil & Gas Inc.  ,1988,0.00,2612.00,0.00,11, GD , 
   31-029-63745-00-00  ,  All Saints Lutheran Church 1  ,  All Saints Lutheran Church  ,1988,0.00,749.00,0.00,12, GD , 
   31-003-16227-00-00  ,  Allegany BOCES 1  ,  Cat/Al/Er/Wy BOCES  ,1988,0.00,312.00,0.00,11, GD , 
   31-009-17212-00-00  ,  Allen 1  ,  Greenway Energy LLC  ,1988,0.00,1668.00,0.00,12, GD , 
   31-009-16964-00-00  ,  Allen; W 1  ,  Greenway Energy LLC  ,1988,0.00,11949.00,0.00,11, GD , 
   31-013-13279-00-00  ,  Allenbrand 548  ,  PPP Future Development Inc.  ,1988,0.00,806.00,0.00,11, GD , 
   31-013-13280-00-00  ,  Allenbrand; A 1 (547)  ,  TGX Corp.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16371-00-00  ,  Allnatt NY 24  ,  PPP Future Development Inc.  ,1988,0.00,6718.00,0.00,10, GD , 
   31-013-16539-00-00  ,  Allnatt R 3  ,  Kastle Resources Enterprises Inc.  ,1988,0.00,1917.00,80.00,10, GD , 
   31-121-17188-00-00  ,  Almeter 1  ,  United States Gypsum Company  ,1988,0.00,2294.00,77.00,12, GD , 
   31-121-20848-00-00  ,  Almeter; D. 1  ,  United States Gypsum Company  ,1988,0.00,659.00,79.00,11, GD , 
   31-013-17776-00-00  ,  Alnatt 1  ,  Lepp Paul N.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-20981-00-00  ,  Alt; E 6795  ,  Greenridge Oil Company LLC  ,1988,0.00,3792.00,45.00,5, GD , 
   31-013-16855-00-00  ,  Ambrose; R 3  ,  Greenway Energy LLC  ,1988,0.00,8168.00,50.00,12, GD , 
   31-037-20481-00-00  ,  Amedick; J. 1  ,  United States Gypsum Company  ,1988,0.00,2628.00,25.00,12, GD , 
   31-037-20494-00-00  ,  Amedick; J. 2  ,  United States Gypsum Company  ,1988,0.00,6211.00,81.00,11, GD , 
   31-013-11648-00-00  ,  Ames (292)  ,  Ames Debra B.  ,1988,0.00,4364.00,0.00,12, GD , 
   31-013-11650-00-00  ,  Ames (295)  ,  Ames Debra B.  ,1988,0.00,3452.00,6.00,12, GD , 
   31-013-18240-00-00  ,  Ames 2  ,  Sheedy John D.  ,1988,0.00,576.00,0.00,9, GD , 
   31-013-21143-00-00  ,  Ames; C 2-7341  ,  Greenway Energy LLC  ,1988,0.00,2395.00,16.00,2, GD , 
   31-013-20968-00-00  ,  Ames; C 7340  ,  Greenway Energy LLC  ,1988,0.00,14896.00,21.00,9, GD , 
   31-013-09620-00-00  ,  Anderson & Jones 1 5  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11154-00-00  ,  Anderson (150)  ,  Greenway Energy LLC  ,1988,0.00,2520.00,19.00,12, GD , 
   31-013-11892-00-00  ,  Anderson (416)  ,  Greenway Energy LLC  ,1988,0.00,1080.00,0.00,10, GD , 
   31-013-11493-00-00  ,  Anderson 1  ,  Resource America Inc.  ,1988,0.00,144.00,0.00,1, GD , 
   31-051-17311-00-00  ,  Anderson 105  ,  PXG Energy LLC  ,1988,0.00,1085.00,63.00,12, GD , 
   31-051-17380-00-00  ,  Anderson 170  ,  PXG Energy LLC  ,1988,0.00,1348.00,78.00,12, GD , 
   31-051-17425-00-00  ,  Anderson 185  ,  PXG Energy LLC  ,1988,0.00,843.00,35.00,12, GD , 
   31-013-18377-00-00  ,  Anderson 1b  ,  PPP Future Development Inc.  ,1988,0.00,51649.00,0.00,10, GD , 
   31-013-11283-00-00  ,  Anderson 2  ,  Resource America Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-051-17427-00-00  ,  Anderson 2 (192)  ,  PXG Energy LLC  ,1988,0.00,1356.00,55.00,12, GD , 
   31-051-17460-00-00  ,  Anderson 220  ,  Lenape Resources Corp. The  ,1988,0.00,696.00,91.00,12, GD , 
   31-013-14248-00-00  ,  Anderson 3  ,  Lenape Resources Corp. The  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-20029-00-00  ,  Anderson 5-B  ,  PPP Future Development Inc.  ,1988,0.00,51649.00,0.00,10, GD , 
   31-013-18937-00-00  ,  Anderson C 3  ,  PPP Future Development Inc.  ,1988,0.00,2679.00,0.00,10, GD , 
   31-013-19348-00-00  ,  Anderson Unit 4  ,  Berea Oil & Gas Corp.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-19347-00-00  ,  Anderson Unit 5  ,  PPP Future Development Inc.  ,1988,0.00,1158.00,2.00,8, GD , 
   31-013-17941-00-00  ,  Anderson; B. 1  ,  Hanselman Michael D.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-14297-00-00  ,  Anderson; C 6651  ,  Greenridge Oil Company LLC  ,1988,0.00,2377.00,0.00,12, GD , 
   31-013-17680-00-00  ,  Anderson; D. 1  ,  Champlin Sr. Bryan  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18041-00-00  ,  Anderson; E 1  ,  Greenway Energy LLC  ,1988,0.00,6955.00,23.00,12, GD , 
   31-013-18042-00-00  ,  Anderson; E 2  ,  Greenway Energy LLC  ,1988,0.00,5254.00,23.00,12, GD , 
   31-013-14310-00-00  ,  Anderson; E 6650  ,  Greenway Energy LLC  ,1988,0.00,1900.00,0.00,12, GD , 
   31-013-14449-00-00  ,  Anderson; E Unit 1  ,  PPP Future Development Inc.  ,1988,0.00,9609.00,95.00,9, GD , 
   31-013-16787-00-00  ,  Anderson; F. Unit 1  ,  Rapp Kenneth E.  ,1988,0.00,1719.00,100.00,10, GD , 
   31-013-18510-00-00  ,  Anderson; H 2  ,  Greenway Energy LLC  ,1988,0.00,4760.00,50.00,12, GD , 
   31-013-15350-00-00  ,  Anderson; L Ae-74  ,  Stedman Energy Inc.  ,1988,0.00,376.00,0.00,6, GD , 
   31-013-19721-00-00  ,  Anderson; L. 1  ,  PPP Future Development Inc.  ,1988,0.00,3992.00,90.00,12, GD , 
   31-013-18002-00-00  ,  Anderson; M.A. 1-Ny-0017  ,  PPP Future Development Inc.  ,1988,0.00,2989.00,0.00,9, GD , 
   31-013-18213-00-00  ,  Anderson; P 2  ,  PPP Future Development Inc.  ,1988,0.00,1501.00,0.00,10, GD , 
   31-013-11893-00-00  ,  Anderson; R 1 (418)  ,  Greenway Energy LLC  ,1988,0.00,372.00,0.00,5, GD , 
   31-013-20183-00-00  ,  Anderson/Conroe 1  ,  K. Petroleum Inc.  ,1988,0.00,26810.00,70.00,12, GD , 
   31-013-18026-00-00  ,  Anderson/Mackenzie 163  ,  K. Petroleum Inc.  ,1988,0.00,49971.00,251.00,12, GD , 
   31-013-19381-00-00  ,  Anderson/Mackenzie 2-283  ,  K. Petroleum Inc.  ,1988,0.00,44417.00,40.00,12, GD , 
   31-029-14761-00-00  ,  Andres IGC-1175  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-009-16786-00-00  ,  Andrews 1  ,  Stedman Energy Inc.  ,1988,0.00,2633.00,0.00,12, GD , 
   31-029-18004-00-00  ,  Andzel 1  ,  Stedman Energy Inc.  ,1988,0.00,3623.00,50.00,12, GD , 
   31-009-17723-00-00  ,  Annis R 1  ,  PPP Future Development Inc.  ,1988,0.00,181.00,0.00,12, GD , 
   31-037-15848-00-00  ,  Ansbrow 1  ,  Estate of Joan D. Ansbrow  ,1988,0.00,3033.00,0.00,11, GD , 
   31-029-19719-00-00  ,  Anthony Preischel 4  ,  Amos Zittel & Sons Inc.  ,1988,0.00,2.00,2.00,12, GD , 
   31-029-20747-00-00  ,  Appleton 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1013.00,0.00,12, GD , 
   31-037-17553-00-00  ,  Apps 1  ,  United States Gypsum Company  ,1988,0.00,3092.00,0.00,12, GD , 
   31-121-20782-00-00  ,  Arcade Valley Estates 1  ,  PPP Future Development Inc.  ,1988,0.00,6709.00,0.00,12, GD , 
   31-121-21104-00-00  ,  Arcade Valley et al 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18368-00-00  ,  Archer 1 (668)  ,  Greenway Energy LLC  ,1988,0.00,695.00,91.00,9, GD , 
   31-009-16874-00-00  ,  Archer A 2  ,  Stedman Energy Inc.  ,1988,0.00,351.00,0.00,12, GD , 
   31-009-19980-00-00  ,  Archer A 3  ,  Stedman Energy Inc.  ,1988,0.00,8183.00,0.00,12, GD , 
   31-037-20528-00-00  ,  Aris; J. 1  ,  United States Gypsum Company  ,1988,0.00,5083.00,108.00,12, GD , 
   31-013-16615-00-00  ,  Armeli; S 1  ,  Greenway Energy LLC  ,1988,0.00,4977.00,21.00,12, GD , 
   31-013-12666-00-00  ,  Armfelt; O 1 (1457)  ,  Great Lakes Energy Partners  ,1988,0.00,2561.00,1.00,12, GD , 
   31-013-12667-00-00  ,  Armfelt; O 2 (1458)  ,  Greenway Energy LLC  ,1988,0.00,9978.00,0.00,12, GD , 
   31-029-16605-00-00  ,  Arndt 1  ,  Stedman Energy Inc.  ,1988,0.00,1711.00,0.00,10, GD , 
   31-037-17551-00-00  ,  Arnold 1  ,  United States Gypsum Company  ,1988,0.00,871.00,0.00,12, GD , 
   31-037-17562-00-00  ,  Arnold 2  ,  United States Gypsum Company  ,1988,0.00,20768.00,0.00,12, GD , 
   31-037-19430-00-00  ,  Arnold 3  ,  United States Gypsum Company  ,1988,0.00,552.00,0.00,12, GD , 
   31-013-18177-00-00  ,  Arrance 1  ,  PPP Future Development Inc.  ,1988,0.00,1647.00,0.00,10, GD , 
   31-029-20738-00-00  ,  Arrigo/Notaro 1  ,  Stedman Energy Inc.  ,1988,0.00,2618.00,35.00,12, GD , 
   31-029-20733-00-00  ,  Asboth 1  ,  Stedman Energy Inc.  ,1988,0.00,9970.00,0.00,12, GD , 
   31-029-21169-00-00  ,  Asboth 2  ,  Stedman Energy Inc.  ,1988,0.00,2804.00,0.00,3, GD , 
   31-013-11095-00-00  ,  Assumption; A 1 (103)  ,  Greenway Energy LLC  ,1988,0.00,6923.00,57.00,12, GD , 
   31-013-19063-00-00  ,  Aten-Samuelson 1  ,  Lenape Resources Corp. The  ,1988,0.00,2149.00,1189.00,3, OD , 
   31-075-16814-00-00  ,  Atkinson 1  ,  Atkinson James W. & Patricia  ,1988,0.00,0.00,0.00,0, GD , 
   31-121-19955-00-00  ,  Attica Cen.School 1  ,  Attica Central School District  ,1988,0.00,13272.00,0.00,12, GD , 
   31-013-17809-00-00  ,  Auffinger 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-19080-00-00  ,  Auffinger 2  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18961-00-00  ,  Auffinger 3  ,  PPP Future Development Inc.  ,1988,0.00,3154.00,0.00,10, GD , 
   31-013-17852-00-00  ,  Auffinger 4  ,  PPP Future Development Inc.  ,1988,0.00,734.00,0.00,10, GD , 
   31-069-14296-00-00  ,  Ault 1 (LRC 33)  ,  Brocklebank Terry K.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11503-00-00  ,  Austin 349  ,  PPP Future Development Inc.  ,1988,0.00,508.00,20.00,6, GD , 
   31-013-11504-00-00  ,  Austin 350  ,  Greenway Energy LLC  ,1988,0.00,1114.00,33.00,12, GD , 
   31-013-11586-00-00  ,  Austin 352  ,  PPP Future Development Inc.  ,1988,0.00,1325.00,0.00,12, GD , 
   31-051-17369-00-00  ,  Ayers 155  ,  PXG Energy LLC  ,1988,0.00,1974.00,26.00,12, GD , 
   31-013-09962-00-00  ,  Aynardi; M 1-308 (16)  ,  Greenway Energy LLC  ,1988,0.00,2955.00,0.00,11, GD , 
   31-029-60908-00-00  ,  B Ruzewski 1  ,  Reserve Gas Company Inc.  ,1988,0.00,594.00,0.00,9, GD , 
   31-013-14846-00-00  ,  B Thomas 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-16184-00-00  ,  Babcock 1  ,  Stedman Energy Inc.  ,1988,0.00,5237.00,0.00,12, GD , 
   31-013-10177-00-00  ,  Babcock 1 130  ,  Greenway Energy LLC  ,1988,0.00,5716.00,0.00,11, GD , 
   31-013-11886-00-00  ,  Babcock 1 (409)  ,  Greenway Energy LLC  ,1988,0.00,2596.00,13.00,11, GD , 
   31-013-10292-00-00  ,  Babcock; G (31)  ,  Greenway Energy LLC  ,1988,0.00,3618.00,0.00,11, GD , 
   31-037-17521-00-00  ,  Babel 1  ,  United States Gypsum Company  ,1988,0.00,7600.00,0.00,12, GD , 
   31-013-15263-00-00  ,  Babyak 2  ,  Pefley Oil & Gas Inc.  ,1988,0.00,1173.00,100.00,12, GD , 
   31-013-15943-00-00  ,  Backus Unit 1  ,  PPP Future Development Inc.  ,1988,0.00,5472.00,100.00,12, GD , 
   31-011-20451-00-00  ,  Bacon 1 (521-2)  ,  Greenway Energy LLC  ,1988,0.00,19422.00,0.00,12, GD , 
   31-011-20452-00-00  ,  Bacon 1 (522-3)  ,  Greenway Energy LLC  ,1988,0.00,30168.00,0.00,12, GD , 
   31-011-20453-00-00  ,  Bacon 1 (545-4)  ,  Greenway Energy LLC  ,1988,0.00,23695.00,0.00,11, GD , 
   31-011-20454-00-00  ,  Bacon 1 (606-5)  ,  Greenway Energy LLC  ,1988,0.00,17328.00,0.00,12, GD , 
   31-011-04448-00-00  ,  Bacon 1 (785-1)  ,  Greenway Energy LLC  ,1988,0.00,4563.00,0.00,12, GD , 
   31-011-20455-00-00  ,  Bacon 1 613-6  ,  Greenway Energy LLC  ,1988,0.00,28669.00,0.00,12, GD , 
   31-011-20422-00-00  ,  Bacon J 2  ,  F & G Exploration LLC  ,1988,0.00,20992.00,0.00,12, GD , 
   31-011-20421-00-00  ,  Bacon J 3  ,  F & G Exploration LLC  ,1988,0.00,8013.00,0.00,12, GD , 
   31-011-20572-00-00  ,  Bacon J 4  ,  F & G Exploration LLC  ,1988,0.00,12127.00,0.00,10, GD , 
   31-011-19599-00-00  ,  Bacon Unit 1 No 1  ,  F & G Exploration LLC  ,1988,0.00,20499.00,0.00,12, GD , 
   31-011-19592-00-00  ,  Bacon Unit 2 No 2  ,  F & G Exploration LLC  ,1988,0.00,9287.00,0.00,12, GD , 
   31-121-20796-00-00  ,  Bacon; J. 1  ,  United States Gypsum Company  ,1988,0.00,5192.00,0.00,12, GD , 
   31-013-16361-00-00  ,  Baer 3  ,  Stedman Energy Inc.  ,1988,0.00,232.00,0.00,2, GD , 
